grid_id,district,deficit_class,n_required_categories_missing_15min,food_missing,healthcare_missing,education_missing,A_food_groceries_access_15min,B_healthcare_access_15min,C_education_access_15min,cycling_required_accessible_count,n_still_missing_with_cycling,closure_status
GRID_00211,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00212,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00213,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00214,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00215,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00216,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00217,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00218,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00219,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00220,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00221,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00222,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00223,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00224,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00225,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00226,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00227,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00228,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00229,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00230,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00231,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00232,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00233,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00234,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00235,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00236,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00237,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00238,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00239,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00240,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00241,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00242,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00243,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00244,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00245,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00246,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00247,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00248,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00249,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00250,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00251,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00252,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00253,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00254,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00255,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00256,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00257,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00258,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00259,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00260,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00261,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00262,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00263,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00264,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00265,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00266,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00267,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00268,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00269,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00270,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00271,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00272,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00273,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00274,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00275,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00276,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00277,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00278,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00279,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00280,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00281,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00282,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00283,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00284,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00285,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00286,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00287,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00288,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00289,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00290,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00291,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00292,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00293,Silivri,MULTI_SERVICE_DEFICIT,2,False,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00294,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00295,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00296,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00297,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00298,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00299,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00300,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00301,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00302,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00303,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00304,Silivri,MULTI_SERVICE_DEFICIT,2,False,True,True,True,False,False,1,2,UNCHANGED_BY_CYCLING
GRID_00305,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00306,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00307,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00308,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00309,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00310,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00311,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00312,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00313,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00314,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00315,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00316,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00317,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00318,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00319,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00320,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00321,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00322,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00323,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00324,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00325,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00326,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00327,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00328,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00329,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00330,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00331,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00332,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00333,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00334,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00335,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00336,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00337,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00338,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00339,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00340,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00341,Silivri,HEALTHCARE_DEFICIT,1,False,True,False,True,False,True,2,1,UNCHANGED_BY_CYCLING
GRID_00342,Silivri,HEALTHCARE_DEFICIT,1,False,True,False,True,False,True,2,1,UNCHANGED_BY_CYCLING
GRID_00343,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00344,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00345,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00346,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00347,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00348,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00349,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00350,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00351,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00352,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00353,Silivri,MULTI_SERVICE_DEFICIT,2,False,True,True,True,False,False,1,2,UNCHANGED_BY_CYCLING
GRID_00354,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00355,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00356,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00357,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00358,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00359,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00360,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00361,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00362,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00363,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00364,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00365,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00366,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00367,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00368,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00369,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00370,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00371,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00372,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00373,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00374,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00375,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00376,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00377,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00378,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00379,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00380,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00381,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00382,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00383,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00384,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00385,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00386,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_00387,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_00388,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_00389,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00390,Silivri,MULTI_SERVICE_DEFICIT,2,False,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00391,Silivri,MULTI_SERVICE_DEFICIT,2,False,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00392,Silivri,MULTI_SERVICE_DEFICIT,2,False,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00393,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00394,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00395,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00396,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00397,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00398,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00399,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00400,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00401,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_00402,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,False,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_00403,Silivri,MULTI_SERVICE_DEFICIT,2,False,True,True,True,False,False,1,2,UNCHANGED_BY_CYCLING
GRID_00404,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00405,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00406,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00407,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00408,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00409,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00410,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00411,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00412,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00413,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00414,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00415,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00416,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00417,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00418,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_00419,Silivri,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
